match_ID;player_ID;player_fullname
882082;1151;D. Demme
882082;91423;D. Marfella
882082;30418;P. Gollini
882080;31069;M. Sportiello
882080;30429;R. Tolói
882080;30421;B. Djimsiti
882080;289761;G. Scalvini
882080;1930;J. Mæhle
882080;10097;Éderson
882080;30432;M. de Roon
882080;36899;T. Koopmeiners
882080;2286;D. Zappacosta
882080;2763;M. Pašalić
882080;2495;D. Zapata
882080;30428;J. Palomino
882080;288006;R. Højlund
882080;30521;M. Demiral
882080;162347;B. Soppy
882080;2493;L. Muriel
882080;30419;F. Rossi
882080;2465;J. Musso
882080;264857;L. Bernasconi
882080;30531;J. Boga
882080;392489;L. Mendicino
882080;2674;Rui Patrício
882080;30425;G. Mancini
882080;47302;Diego Llorente
882080;30424;Ibañez
882080;22222;Z. Çelik
882080;286475;E. Bove
882080;778;B. Cristante
882080;203474;N. Zalewski
882080;782;L. Pellegrini
882080;39271;O. Solbakken
882080;19194;T. Abraham
882080;875;P. Dybala
882080;862;L. Spinazzola
882080;902;N. Matić
882080;791;S. El Shaarawy
882080;30509;A. Belotti
882080;30924;M. Kumbulla
882080;277192;P. Boer
882080;264094;B. Tahirović
882080;556;M. Svilar
882080;1604;M. Camara
882080;342035;C. Volpato
882120;2998;Ł. Skorupski
882120;30498;L. De Silvestri
882120;30853;K. Bonifazi
882120;195508;J. Sosa
882120;127011;A. Cambiaso
882120;37890;J. Schouten
882120;6056;N. Domínguez
882120;30488;R. Orsolini
882120;44814;L. Ferguson
882120;30437;M. Barrow
882120;18830;M. Arnautović
882120;30553;C. Lykogiannis
882120;70100;J. Zirkzee
882120;1322;N. Moro
882120;951;M. Aebischer
882120;31098;F. Ravaglia
882120;1982;G. Medel
882120;153459;N. Pyyhtiä
882120;31065;F. Bardi
882120;556;M. Svilar
882120;22222;Z. Çelik
882120;778;B. Cristante
882120;30424;Ibañez
882120;342653;F. Missori
882120;1604;M. Camara
882120;264094;B. Tahirović
882120;300;G. Wijnaldum
882120;203474;N. Zalewski
882120;39271;O. Solbakken
882120;30509;A. Belotti
882120;286475;E. Bove
882120;30425;G. Mancini
882120;19194;T. Abraham
882120;782;L. Pellegrini
882120;902;N. Matić
882120;342074;G. Faticanti
882120;277192;P. Boer
882120;410405;J. Del Bello
882120;385031;J. Majchrzak
882120;342035;C. Volpato
882120;343384;M. Falasca
882120;158059;E. Darboe
882120;343385;D. Keramitsis
882120;862;L. Spinazzola
882127;849;M. Perin
882127;268341;F. Gatti
882127;30497;Bremer
882127;618;Danilo
882127;866;J. Cuadrado
882127;876;N. Fagioli
882127;271;L. Paredes
882127;272;A. Rabiot
882127;30410;F. Chiesa
882127;904;P. Pogba
882127;30415;D. Vlahović
882127;333;A. Milik
882127;266;Á. Di María
882127;162173;S. Iling-Junior
882127;877;M. Kean
882127;126980;T. Barbieri
882127;851;W. Szczęsny
882127;30533;M. Locatelli
882127;850;C. Pinsoglio
882127;860;Alex Sandro
882127;181808;F. Miretti
882127;861;D. Rugani
882127;1821;F. Kostić
882127;30417;M. Carnesecchi
882127;30446;A. Ferrari
882127;315;V. Chiricheș
882127;61224;L. Lochoshvili
882127;35544;J. Vásquez
882127;127025;G. Quagliata
882127;342038;F. Afena-Gyan
882127;6057;P. Galdames
882127;30507;S. Meïté
882127;30403;M. Benassi
882127;30848;D. Okereke
882127;91358;E. Valeri
882127;31092;D. Ciofani
882127;31614;M. Castagnetti
882127;30634;C. Buonaiuto
882127;30530;L. Sernicola
882127;414147;A. Basso
882127;30919;M. Bianchetti
882127;31084;P. Ghiglione
882127;7719;E. Aiwu
882127;56753;M. Sarr
882127;331040;C. Acella
882127;31038;G. Saro
882128;31602;N. Ravaglia
882128;30772;K. Günter
882128;30797;B. Nuytinck
882128;126741;B. Amione
882128;162907;A. Zanoli
882128;182;H. Winks
882128;2452;T. Rincón
882128;30822;T. Augello
882128;30536;F. Đuričić
882128;30462;M. Gabbiadini
882128;30463;F. Quagliarella
882128;36987;S. Lammers
882128;30447;N. Murru
882128;289513;M. Turk
882128;25634;M. Cuisance
882128;135;J. Murillo
882128;345474;L. Malagrida
882128;144303;T. Segovia
882128;1585;Jesé
882128;282914;E. Tantalocchi
882128;31853;M. De Luca
882128;341840;F. Paoletti
882128;336573;E. İlkhan
882128;595;M. Oikonomou
882128;31354;G. Vicario
882128;561;T. Ebuehi
882128;40582;S. Walukiewicz
882128;319;S. Luperto
882128;136087;F. Parisi
882128;31021;A. Grassi
882128;2118;R. Marin
882128;288769;T. Baldanzi
882128;30932;L. Henderson
882128;30438;N. Cambiaghi
882128;31060;F. Caputo
882128;14329;A. Ismajli
882128;30413;M. Pjaca
882128;30486;M. Destro
882128;31678;J. Akpa Akpro
882128;30440;R. Piccoli
882128;30624;F. Bandinelli
882128;340700;J. Fazzini
882128;30450;L. Tonelli
882128;31555;N. Haas
882128;6931;L. Cacace
882128;30794;S. Perisan
882128;50023;S. Ujkani
882128;30755;E. Vignato
882139;30516;A. Consigli
882139;1118;J. Toljan
882139;30827;M. Erlić
882139;152857;Ruan
882139;30527;Rogério
882139;31173;D. Frattesi
882139;1910;M. Lopez
882139;10494;Matheus Henrique
882139;30537;D. Berardi
882139;31094;A. Pinamonti
882139;48577;N. Bajrami
882139;1189;E. Ceïde
882139;30461;G. Defrel
882139;30523;G. Ferrari
882139;39143;K. Thorstvedt
882139;128461;N. Zortea
882139;37437;A. Harroui
882139;30981;R. Marchizza
882139;30517;G. Pegolo
882139;18824;Pedro Obiang
882139;1719;M. Müldür
882139;30766;A. Russo
882139;30556;F. Romagna
882139;30670;M. Di Gregorio
882139;30501;A. Izzo
882139;46792;Pablo Marí
882139;30615;L. Caldirola
882139;31532;P. Ciurria
882139;30535;S. Sensi
882139;30436;M. Pessina
882139;10238;Carlos Augusto
882139;30460;G. Caprari
882139;30603;Dany Mota
882139;30879;A. Petagna
882139;30708;S. Birindelli
882139;30784;N. Rovella
882139;30529;Marlon
882139;312985;S. Vignato
882139;2738;C. Gytkjær
882139;30546;A. Cragno
882139;30806;M. D'Alessandro
882139;286473;F. Carboni
882139;31024;José Machín
882139;10997;V. Antov
882139;25911;G. Donati
882139;30989;A. Barberis
882139;30875;M. Valoti
882139;31402;F. Ranocchia
882139;129553;A. Sorrentino
882135;30417;M. Carnesecchi
882135;30530;L. Sernicola
882135;315;V. Chiricheș
882135;35544;J. Vásquez
882135;91358;E. Valeri
882135;31614;M. Castagnetti
882135;30507;S. Meïté
882135;48555;C. Pickel
882135;6057;P. Galdames
882135;30848;D. Okereke
882135;1652;F. Tsadjout
882135;30634;C. Buonaiuto
882135;31092;D. Ciofani
882135;61224;L. Lochoshvili
882135;127025;G. Quagliata
882135;342038;F. Afena-Gyan
882135;331040;C. Acella
882135;30919;M. Bianchetti
882135;7719;E. Aiwu
882135;31084;P. Ghiglione
882135;31038;G. Saro
882135;30446;A. Ferrari
882135;56753;M. Sarr
882135;2998;Ł. Skorupski
882135;711;S. Posch
882135;30853;K. Bonifazi
882135;1929;J. Lucumí
882135;127011;A. Cambiaso
882135;37890;J. Schouten
882135;6056;N. Domínguez
882135;30488;R. Orsolini
882135;44814;L. Ferguson
882135;30437;M. Barrow
882135;18830;M. Arnautović
882135;951;M. Aebischer
882135;1322;N. Moro
882135;1982;G. Medel
882135;30498;L. De Silvestri
882135;30490;N. Sansone
882135;70100;J. Zirkzee
882135;31065;F. Bardi
882135;30553;C. Lykogiannis
882135;153459;N. Pyyhtiä
882135;31098;F. Ravaglia
882135;195508;J. Sosa
882130;31069;M. Sportiello
882130;30429;R. Tolói
882130;289761;G. Scalvini
882130;30421;B. Djimsiti
882130;1930;J. Mæhle
882130;36899;T. Koopmeiners
882130;30432;M. de Roon
882130;2286;D. Zappacosta
882130;2763;M. Pašalić
882130;2493;L. Muriel
882130;288006;R. Højlund
882130;30427;C. Okoli
882130;18767;A. Lookman
882130;10097;Éderson
882130;30521;M. Demiral
882130;2465;J. Musso
882130;30419;F. Rossi
882130;264857;L. Bernasconi
882130;338868;T. De Nipoti
882130;383016;M. Colombo
882130;30611;L. Montipò
882130;30397;F. Ceccherini
882130;137976;I. Hien
882130;125674;J. Cabal
882130;264472;F. Terracciano
882130;22174;A. Tamèze
882130;353609;I. Sulemana
882130;30747;F. Depaoli
882130;85;C. Ngonge
882130;2822;D. Lazović
882130;31692;M. Đurić
882130;30922;M. Faraoni
882130;6629;A. Gaich
882130;334;S. Verdi
882130;342063;D. Coppola
882130;15719;O. Abildgaard
882130;30526;G. Magnani
882130;38123;A. Hrustić
882130;30781;Miguel Veloso
882130;30912;A. Berardi
882130;31383;S. Perilli
882130;144735;J. Braaf
882130;315026;Y. Kallon
882130;38120;D. Zeefuik
882133;22221;M. Maignan
882133;1627;D. Calabria
882133;163189;M. Thiaw
882133;19209;F. Tomori
882133;47300;T. Hernández
882133;31054;R. Krunić
882133;31146;S. Tonali
882133;56396;Junior Messias
882133;744;Brahim Díaz
882133;22236;Rafael Leão
882133;2295;O. Giroud
882133;1417;A. Saelemaekers
882133;147859;C. De Ketelaere
882133;31273;T. Pobega
882133;2045;S. Kjær
882133;105;F. Ballo
882133;21081;C. Tătărușanu
882133;56473;M. Gabbia
882133;1265;Y. Adli
882133;162188;P. Kalulu
882133;1635;T. Bakayoko
882133;765;A. Mirante
882133;31602;N. Ravaglia
882133;162907;A. Zanoli
882133;30772;K. Günter
882133;30797;B. Nuytinck
882133;30822;T. Augello
882133;2452;T. Rincón
882133;30753;M. Léris
882133;182;H. Winks
882133;30536;F. Đuričić
882133;30462;M. Gabbiadini
882133;30463;F. Quagliarella
882133;126741;B. Amione
882133;595;M. Oikonomou
882133;36987;S. Lammers
882133;341840;F. Paoletti
882133;336573;E. İlkhan
882133;282914;E. Tantalocchi
882133;135;J. Murillo
882133;31853;M. De Luca
882133;289513;M. Turk
882133;144303;T. Segovia
882133;30447;N. Murru
882133;1585;Jesé
882132;56459;W. Falcone
882132;127631;V. Gendrey
882132;127035;F. Baschirotto
882132;139;S. Umtiti
882132;31543;A. Gallo
882132;344335;Joan Gonzàlez
882132;21384;A. Blin
882132;22016;R. Oudin
882132;31624;Gabriel Strefezza
882132;263481;L. Colombo
882132;30539;F. Di Francesco
882132;39285;K. Askildsen
882132;1018;A. Ceesay
882132;30775;G. Pezzella
882132;30622;A. Tuia
882132;31717;M. Bleve
882132;31415;P. Ceccaroni
882132;31136;S. Romagnoli
882132;342034;J. Voelkerling Persson
882132;28744;Þ. Helgason
882132;7712;M. Hjulmand
882132;1084;M. Pongračić
882132;56560;Y. Maleh
882132;30391;F. Brancolini
882132;136017;T. Cassandro
882132;341917;M. Lemmens
882132;31035;B. Drągowski
882132;40231;P. Wiśniewski
882132;2279;E. Ampadu
882132;31045;D. Nikolaou
882132;30845;E. Gyasi
882132;2858;A. Ekdal
882132;56558;S. Esposito
882132;2711;M. Bourabia
882132;3010;A. Reca
882132;53535;E. Shomurodov
882132;31318;M'Bala Nzola
882132;13246;K. Agudelo
882132;3014;S. Żurkowski
882132;47217;Salvador Ferrer
882132;30764;F. Marchetti
882132;47500;D. Verde
882132;690;V. Kovalenko
882132;224;J. Zoet
882132;72561;R. Krollis
882132;268373;T. Cipot
882136;31156;V. Milinković-Savić
882136;30499;K. Djidji
882136;535;P. Schuurs
882136;31226;A. Buongiorno
882136;30504;W. Singo
882136;31056;S. Ricci
882136;46170;I. Ilić
882136;1631;R. Rodríguez
882136;842;N. Vlašić
882136;1278;Y. Karamoh
882136;2522;A. Sanabria
882136;484;A. Miranchuk
882136;25353;V. Lazaro
882136;2771;O. Aina
882136;123;P. Pellegri
882136;282706;D. Seck
882136;3009;K. Linetty
882136;128772;D. Zima
882136;31483;A. Gravillon
882136;30505;M. Adopo
882136;154791;B. Bayeye
882136;30459;R. Vieira
882136;8586;M. Vojvoda
882136;384664;M. Fiorenza
882136;30492;L. Gemello
882136;343189;G. Gineitis
882136;57053;M. Cerofolini
882136;31730;L. Venuti
882136;6000;L. Martínez
882136;7600;Igor
882136;349;A. Terzić
882136;30810;R. Mandragora
882136;30532;A. Duncan
882136;30456;R. Saponara
882136;30803;A. Barák
882136;31507;R. Sottil
882136;30789;C. Kouamé
882136;1828;L. Jović
882136;2762;J. Brekalo
882136;302432;A. Bianco
882136;22229;J. Ikoné
882136;31642;L. Ranieri
882136;9938;Arthur Cabral
882136;342022;M. Kayode
882136;41144;Dodô
882136;411161;T. Vannucchi
882136;30394;P. Terracciano
882136;31615;G. Castrovilli
882136;30396;C. Biraghi
882136;2817;N. Milenković
882137;312;A. Meret
882137;31042;G. Di Lorenzo
882137;1314;A. Rrahmani
882137;2897;Kim Min-Jae
882137;47254;M. Olivera
882137;3406;A. Zambo Anguissa
882137;47439;S. Lobotka
882137;329;P. Zieliński
882137;1358;E. Elmas
882137;2780;V. Osimhen
882137;483;K. Kvaratskhelia
882137;30543;G. Raspadori
882137;30414;G. Simeone
882137;774;Juan Jesus
882137;219;M. Politano
882137;325;G. Gaetano
882137;31219;A. Zerbin
882137;91423;D. Marfella
882137;18967;L. Østigård
882137;323;K. Zedadka
882137;3000;B. Bereszyński
882137;1151;D. Demme
882137;662;T. Ndombélé
882137;322;Mário Rui
882137;30418;P. Gollini
882137;526;A. Onana
882137;193;D. D'Ambrosio
882137;194;S. de Vrij
882137;31009;A. Bastoni
882137;91422;R. Bellanova
882137;30558;N. Barella
882137;275776;K. Asllani
882137;203;R. Gagliardini
882137;30422;R. Gosens
882137;907;R. Lukaku
882137;1854;J. Correa
882137;1836;F. Acerbi
882137;201;M. Brozović
882137;226;D. Dumfries
882137;31010;F. Dimarco
882137;217;Lautaro Martínez
882137;408635;E. Akinsanmiro
882137;790;E. Džeko
882137;188;S. Handanovič
882137;1640;H. Çalhanoğlu
882137;342230;A. Stanković
882137;887;M. Darmian
882137;30974;A. Cordaz
